LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,LapTimeSec,Sector1Sec,Sector2Sec,Sector3Sec,Driver,Year,GP
34.0,0 days 00:01:19.013000,0 days 00:00:20.661000,0 days 00:00:37.348000,0 days 00:00:21.004000,HARD,33.0,79.013,20.661,37.348,21.004,SAI,2024,Monaco
35.0,0 days 00:01:18.465000,0 days 00:00:20.407000,0 days 00:00:36.937000,0 days 00:00:21.121000,HARD,34.0,78.465,20.407,36.937,21.121,SAI,2024,Monaco
36.0,0 days 00:01:19.275000,0 days 00:00:20.650000,0 days 00:00:37.435000,0 days 00:00:21.190000,HARD,35.0,79.275,20.65,37.435,21.19,SAI,2024,Monaco
37.0,0 days 00:01:17.577000,0 days 00:00:20.308000,0 days 00:00:36.536000,0 days 00:00:20.733000,HARD,36.0,77.577,20.308,36.536,20.733,SAI,2024,Monaco
38.0,0 days 00:01:18.412000,0 days 00:00:20.426000,0 days 00:00:36.946000,0 days 00:00:21.040000,HARD,37.0,78.412,20.426,36.946,21.04,SAI,2024,Monaco
39.0,0 days 00:01:18.310000,0 days 00:00:20.442000,0 days 00:00:36.841000,0 days 00:00:21.027000,HARD,38.0,78.31,20.442,36.841,21.027,SAI,2024,Monaco
40.0,0 days 00:01:18.653000,0 days 00:00:20.481000,0 days 00:00:37.154000,0 days 00:00:21.018000,HARD,39.0,78.653,20.481,37.154,21.018,SAI,2024,Monaco
41.0,0 days 00:01:18.714000,0 days 00:00:20.530000,0 days 00:00:36.995000,0 days 00:00:21.189000,HARD,40.0,78.714,20.53,36.995,21.189,SAI,2024,Monaco
42.0,0 days 00:01:19.171000,0 days 00:00:20.582000,0 days 00:00:37.260000,0 days 00:00:21.329000,HARD,41.0,79.171,20.582,37.26,21.329,SAI,2024,Monaco
43.0,0 days 00:01:19.594000,0 days 00:00:21.039000,0 days 00:00:37.633000,0 days 00:00:20.922000,HARD,42.0,79.594,21.039,37.633,20.922,SAI,2024,Monaco
44.0,0 days 00:01:18.762000,0 days 00:00:20.543000,0 days 00:00:37.239000,0 days 00:00:20.980000,HARD,43.0,78.762,20.543,37.239,20.98,SAI,2024,Monaco
45.0,0 days 00:01:17.885000,0 days 00:00:20.411000,0 days 00:00:36.622000,0 days 00:00:20.852000,HARD,44.0,77.885,20.411,36.622,20.852,SAI,2024,Monaco
46.0,0 days 00:01:18.731000,0 days 00:00:20.497000,0 days 00:00:37.133000,0 days 00:00:21.101000,HARD,45.0,78.731,20.497,37.133,21.101,SAI,2024,Monaco
47.0,0 days 00:01:18.141000,0 days 00:00:20.298000,0 days 00:00:36.975000,0 days 00:00:20.868000,HARD,46.0,78.141,20.298,36.975,20.868,SAI,2024,Monaco
48.0,0 days 00:01:17.894000,0 days 00:00:20.338000,0 days 00:00:36.722000,0 days 00:00:20.834000,HARD,47.0,77.894,20.338,36.722,20.834,SAI,2024,Monaco
49.0,0 days 00:01:18.259000,0 days 00:00:20.341000,0 days 00:00:36.857000,0 days 00:00:21.061000,HARD,48.0,78.259,20.341,36.857,21.061,SAI,2024,Monaco
50.0,0 days 00:01:18.545000,0 days 00:00:20.355000,0 days 00:00:37.013000,0 days 00:00:21.177000,HARD,49.0,78.545,20.355,37.013,21.177,SAI,2024,Monaco
51.0,0 days 00:01:17.528000,0 days 00:00:20.188000,0 days 00:00:36.291000,0 days 00:00:21.049000,HARD,50.0,77.528,20.188,36.291,21.049,SAI,2024,Monaco
52.0,0 days 00:01:18.094000,0 days 00:00:20.201000,0 days 00:00:37.137000,0 days 00:00:20.756000,HARD,51.0,78.094,20.201,37.137,20.756,SAI,2024,Monaco
53.0,0 days 00:01:17.759000,0 days 00:00:20.157000,0 days 00:00:36.691000,0 days 00:00:20.911000,HARD,52.0,77.759,20.157,36.691,20.911,SAI,2024,Monaco
54.0,0 days 00:01:17.742000,0 days 00:00:20.413000,0 days 00:00:36.564000,0 days 00:00:20.765000,HARD,53.0,77.742,20.413,36.564,20.765,SAI,2024,Monaco
55.0,0 days 00:01:18.661000,0 days 00:00:20.576000,0 days 00:00:36.805000,0 days 00:00:21.280000,HARD,54.0,78.661,20.576,36.805,21.28,SAI,2024,Monaco
56.0,0 days 00:01:18.119000,0 days 00:00:20.216000,0 days 00:00:36.735000,0 days 00:00:21.168000,HARD,55.0,78.119,20.216,36.735,21.168,SAI,2024,Monaco
57.0,0 days 00:01:17.599000,0 days 00:00:20.374000,0 days 00:00:36.747000,0 days 00:00:20.478000,HARD,56.0,77.599,20.374,36.747,20.478,SAI,2024,Monaco
58.0,0 days 00:01:17.501000,0 days 00:00:20.149000,0 days 00:00:36.716000,0 days 00:00:20.636000,HARD,57.0,77.501,20.149,36.716,20.636,SAI,2024,Monaco
59.0,0 days 00:01:17.134000,0 days 00:00:19.939000,0 days 00:00:36.533000,0 days 00:00:20.662000,HARD,58.0,77.134,19.939,36.533,20.662,SAI,2024,Monaco
60.0,0 days 00:01:15.159000,0 days 00:00:19.647000,0 days 00:00:35.514000,0 days 00:00:19.998000,HARD,59.0,75.159,19.647,35.514,19.998,SAI,2024,Monaco
61.0,0 days 00:01:19.046000,0 days 00:00:21.310000,0 days 00:00:37.090000,0 days 00:00:20.646000,HARD,60.0,79.046,21.31,37.09,20.646,SAI,2024,Monaco
62.0,0 days 00:01:14.726000,0 days 00:00:19.553000,0 days 00:00:35.324000,0 days 00:00:19.849000,HARD,61.0,74.726,19.553,35.324,19.849,SAI,2024,Monaco
63.0,0 days 00:01:18.207000,0 days 00:00:21.060000,0 days 00:00:36.742000,0 days 00:00:20.405000,HARD,62.0,78.207,21.06,36.742,20.405,SAI,2024,Monaco
64.0,0 days 00:01:14.813000,0 days 00:00:19.530000,0 days 00:00:35.266000,0 days 00:00:20.017000,HARD,63.0,74.813,19.53,35.266,20.017,SAI,2024,Monaco
65.0,0 days 00:01:18.137000,0 days 00:00:21.154000,0 days 00:00:36.474000,0 days 00:00:20.509000,HARD,64.0,78.137,21.154,36.474,20.509,SAI,2024,Monaco
66.0,0 days 00:01:15.409000,0 days 00:00:19.569000,0 days 00:00:35.402000,0 days 00:00:20.438000,HARD,65.0,75.409,19.569,35.402,20.438,SAI,2024,Monaco
67.0,0 days 00:01:16.847000,0 days 00:00:20.114000,0 days 00:00:36.085000,0 days 00:00:20.648000,HARD,66.0,76.847,20.114,36.085,20.648,SAI,2024,Monaco
68.0,0 days 00:01:15.595000,0 days 00:00:19.608000,0 days 00:00:35.735000,0 days 00:00:20.252000,HARD,67.0,75.595,19.608,35.735,20.252,SAI,2024,Monaco
69.0,0 days 00:01:16.218000,0 days 00:00:19.774000,0 days 00:00:35.973000,0 days 00:00:20.471000,HARD,68.0,76.218,19.774,35.973,20.471,SAI,2024,Monaco
70.0,0 days 00:01:17.117000,0 days 00:00:20.617000,0 days 00:00:36.116000,0 days 00:00:20.384000,HARD,69.0,77.117,20.617,36.116,20.384,SAI,2024,Monaco
71.0,0 days 00:01:17.214000,0 days 00:00:20.273000,0 days 00:00:36.514000,0 days 00:00:20.427000,HARD,70.0,77.214,20.273,36.514,20.427,SAI,2024,Monaco
72.0,0 days 00:01:16.785000,0 days 00:00:20.165000,0 days 00:00:36.227000,0 days 00:00:20.393000,HARD,71.0,76.785,20.165,36.227,20.393,SAI,2024,Monaco
73.0,0 days 00:01:16.417000,0 days 00:00:19.958000,0 days 00:00:36.034000,0 days 00:00:20.425000,HARD,72.0,76.417,19.958,36.034,20.425,SAI,2024,Monaco
74.0,0 days 00:01:16.063000,0 days 00:00:19.809000,0 days 00:00:35.971000,0 days 00:00:20.283000,HARD,73.0,76.063,19.809,35.971,20.283,SAI,2024,Monaco
75.0,0 days 00:01:16.905000,0 days 00:00:20.098000,0 days 00:00:36.302000,0 days 00:00:20.505000,HARD,74.0,76.905,20.098,36.302,20.505,SAI,2024,Monaco
76.0,0 days 00:01:16.328000,0 days 00:00:19.844000,0 days 00:00:36.063000,0 days 00:00:20.421000,HARD,75.0,76.328,19.844,36.063,20.421,SAI,2024,Monaco
77.0,0 days 00:01:16.701000,0 days 00:00:20.059000,0 days 00:00:36.361000,0 days 00:00:20.281000,HARD,76.0,76.701,20.059,36.361,20.281,SAI,2024,Monaco
78.0,0 days 00:01:17.072000,0 days 00:00:20.086000,0 days 00:00:36.430000,0 days 00:00:20.556000,HARD,77.0,77.072,20.086,36.43,20.556,SAI,2024,Monaco
12.0,0 days 00:01:20.316000,0 days 00:00:21.458000,0 days 00:00:37.547000,0 days 00:00:21.311000,MEDIUM,11.0,80.316,21.458,37.547,21.311,RUS,2024,Monaco
14.0,0 days 00:01:20.272000,0 days 00:00:21.224000,0 days 00:00:37.519000,0 days 00:00:21.529000,MEDIUM,13.0,80.272,21.224,37.519,21.529,RUS,2024,Monaco
15.0,0 days 00:01:20.202000,0 days 00:00:21.203000,0 days 00:00:37.551000,0 days 00:00:21.448000,MEDIUM,14.0,80.202,21.203,37.551,21.448,RUS,2024,Monaco
16.0,0 days 00:01:19.913000,0 days 00:00:21.301000,0 days 00:00:37.484000,0 days 00:00:21.128000,MEDIUM,15.0,79.913,21.301,37.484,21.128,RUS,2024,Monaco
17.0,0 days 00:01:20.150000,0 days 00:00:21.408000,0 days 00:00:37.437000,0 days 00:00:21.305000,MEDIUM,16.0,80.15,21.408,37.437,21.305,RUS,2024,Monaco
18.0,0 days 00:01:19.438000,0 days 00:00:21.248000,0 days 00:00:36.992000,0 days 00:00:21.198000,MEDIUM,17.0,79.438,21.248,36.992,21.198,RUS,2024,Monaco
19.0,0 days 00:01:20.157000,0 days 00:00:21.402000,0 days 00:00:37.398000,0 days 00:00:21.357000,MEDIUM,18.0,80.157,21.402,37.398,21.357,RUS,2024,Monaco
20.0,0 days 00:01:20.053000,0 days 00:00:21.161000,0 days 00:00:37.471000,0 days 00:00:21.421000,MEDIUM,19.0,80.053,21.161,37.471,21.421,RUS,2024,Monaco
21.0,0 days 00:01:19.788000,0 days 00:00:21.174000,0 days 00:00:37.427000,0 days 00:00:21.187000,MEDIUM,20.0,79.788,21.174,37.427,21.187,RUS,2024,Monaco
22.0,0 days 00:01:19.691000,0 days 00:00:21.336000,0 days 00:00:37.159000,0 days 00:00:21.196000,MEDIUM,21.0,79.691,21.336,37.159,21.196,RUS,2024,Monaco
23.0,0 days 00:01:19.397000,0 days 00:00:21.109000,0 days 00:00:37.080000,0 days 00:00:21.208000,MEDIUM,22.0,79.397,21.109,37.08,21.208,RUS,2024,Monaco
24.0,0 days 00:01:19.484000,0 days 00:00:21.193000,0 days 00:00:37.075000,0 days 00:00:21.216000,MEDIUM,23.0,79.484,21.193,37.075,21.216,RUS,2024,Monaco
25.0,0 days 00:01:18.651000,0 days 00:00:20.910000,0 days 00:00:36.745000,0 days 00:00:20.996000,MEDIUM,24.0,78.651,20.91,36.745,20.996,RUS,2024,Monaco
26.0,0 days 00:01:19.006000,0 days 00:00:21.449000,0 days 00:00:36.653000,0 days 00:00:20.904000,MEDIUM,25.0,79.006,21.449,36.653,20.904,RUS,2024,Monaco
27.0,0 days 00:01:18.927000,0 days 00:00:21.081000,0 days 00:00:36.831000,0 days 00:00:21.015000,MEDIUM,26.0,78.927,21.081,36.831,21.015,RUS,2024,Monaco
28.0,0 days 00:01:18.679000,0 days 00:00:21.106000,0 days 00:00:36.676000,0 days 00:00:20.897000,MEDIUM,27.0,78.679,21.106,36.676,20.897,RUS,2024,Monaco
29.0,0 days 00:01:18.624000,0 days 00:00:21.067000,0 days 00:00:36.636000,0 days 00:00:20.921000,MEDIUM,28.0,78.624,21.067,36.636,20.921,RUS,2024,Monaco
30.0,0 days 00:01:18.811000,0 days 00:00:21.195000,0 days 00:00:36.618000,0 days 00:00:20.998000,MEDIUM,29.0,78.811,21.195,36.618,20.998,RUS,2024,Monaco
31.0,0 days 00:01:19.101000,0 days 00:00:21.076000,0 days 00:00:36.695000,0 days 00:00:21.330000,MEDIUM,30.0,79.101,21.076,36.695,21.33,RUS,2024,Monaco
32.0,0 days 00:01:19.122000,0 days 00:00:20.993000,0 days 00:00:37.092000,0 days 00:00:21.037000,MEDIUM,31.0,79.122,20.993,37.092,21.037,RUS,2024,Monaco
33.0,0 days 00:01:18.910000,0 days 00:00:20.991000,0 days 00:00:36.737000,0 days 00:00:21.182000,MEDIUM,32.0,78.91,20.991,36.737,21.182,RUS,2024,Monaco
34.0,0 days 00:01:19.379000,0 days 00:00:21.252000,0 days 00:00:36.937000,0 days 00:00:21.190000,MEDIUM,33.0,79.379,21.252,36.937,21.19,RUS,2024,Monaco
35.0,0 days 00:01:20.448000,0 days 00:00:21.603000,0 days 00:00:37.625000,0 days 00:00:21.220000,MEDIUM,34.0,80.448,21.603,37.625,21.22,RUS,2024,Monaco
36.0,0 days 00:01:19.728000,0 days 00:00:21.254000,0 days 00:00:37.243000,0 days 00:00:21.231000,MEDIUM,35.0,79.728,21.254,37.243,21.231,RUS,2024,Monaco
37.0,0 days 00:01:18.757000,0 days 00:00:21.135000,0 days 00:00:36.783000,0 days 00:00:20.839000,MEDIUM,36.0,78.757,21.135,36.783,20.839,RUS,2024,Monaco
38.0,0 days 00:01:18.446000,0 days 00:00:21.051000,0 days 00:00:36.540000,0 days 00:00:20.855000,MEDIUM,37.0,78.446,21.051,36.54,20.855,RUS,2024,Monaco
39.0,0 days 00:01:18.450000,0 days 00:00:21.063000,0 days 00:00:36.681000,0 days 00:00:20.706000,MEDIUM,38.0,78.45,21.063,36.681,20.706,RUS,2024,Monaco
40.0,0 days 00:01:18.139000,0 days 00:00:21.011000,0 days 00:00:36.308000,0 days 00:00:20.820000,MEDIUM,39.0,78.139,21.011,36.308,20.82,RUS,2024,Monaco
41.0,0 days 00:01:18.308000,0 days 00:00:20.912000,0 days 00:00:36.558000,0 days 00:00:20.838000,MEDIUM,40.0,78.308,20.912,36.558,20.838,RUS,2024,Monaco
42.0,0 days 00:01:18.204000,0 days 00:00:20.877000,0 days 00:00:36.481000,0 days 00:00:20.846000,MEDIUM,41.0,78.204,20.877,36.481,20.846,RUS,2024,Monaco
43.0,0 days 00:01:18.684000,0 days 00:00:20.878000,0 days 00:00:36.662000,0 days 00:00:21.144000,MEDIUM,42.0,78.684,20.878,36.662,21.144,RUS,2024,Monaco
44.0,0 days 00:01:18.177000,0 days 00:00:20.798000,0 days 00:00:36.462000,0 days 00:00:20.917000,MEDIUM,43.0,78.177,20.798,36.462,20.917,RUS,2024,Monaco
45.0,0 days 00:01:18.449000,0 days 00:00:20.914000,0 days 00:00:36.740000,0 days 00:00:20.795000,MEDIUM,44.0,78.449,20.914,36.74,20.795,RUS,2024,Monaco
46.0,0 days 00:01:18.387000,0 days 00:00:20.904000,0 days 00:00:36.537000,0 days 00:00:20.946000,MEDIUM,45.0,78.387,20.904,36.537,20.946,RUS,2024,Monaco
47.0,0 days 00:01:18.314000,0 days 00:00:20.768000,0 days 00:00:36.519000,0 days 00:00:21.027000,MEDIUM,46.0,78.314,20.768,36.519,21.027,RUS,2024,Monaco
48.0,0 days 00:01:18.702000,0 days 00:00:20.917000,0 days 00:00:36.851000,0 days 00:00:20.934000,MEDIUM,47.0,78.702,20.917,36.851,20.934,RUS,2024,Monaco
49.0,0 days 00:01:18.985000,0 days 00:00:20.975000,0 days 00:00:36.845000,0 days 00:00:21.165000,MEDIUM,48.0,78.985,20.975,36.845,21.165,RUS,2024,Monaco
50.0,0 days 00:01:18.447000,0 days 00:00:21.009000,0 days 00:00:36.565000,0 days 00:00:20.873000,MEDIUM,49.0,78.447,21.009,36.565,20.873,RUS,2024,Monaco
51.0,0 days 00:01:18.049000,0 days 00:00:20.754000,0 days 00:00:36.461000,0 days 00:00:20.834000,MEDIUM,50.0,78.049,20.754,36.461,20.834,RUS,2024,Monaco
52.0,0 days 00:01:18.602000,0 days 00:00:20.742000,0 days 00:00:36.669000,0 days 00:00:21.191000,MEDIUM,51.0,78.602,20.742,36.669,21.191,RUS,2024,Monaco
54.0,0 days 00:01:18.201000,0 days 00:00:20.753000,0 days 00:00:36.599000,0 days 00:00:20.849000,MEDIUM,53.0,78.201,20.753,36.599,20.849,RUS,2024,Monaco
55.0,0 days 00:01:17.305000,0 days 00:00:20.747000,0 days 00:00:36.050000,0 days 00:00:20.508000,MEDIUM,54.0,77.305,20.747,36.05,20.508,RUS,2024,Monaco
56.0,0 days 00:01:17.071000,0 days 00:00:20.490000,0 days 00:00:36.009000,0 days 00:00:20.572000,MEDIUM,55.0,77.071,20.49,36.009,20.572,RUS,2024,Monaco
57.0,0 days 00:01:16.910000,0 days 00:00:20.542000,0 days 00:00:35.880000,0 days 00:00:20.488000,MEDIUM,56.0,76.91,20.542,35.88,20.488,RUS,2024,Monaco
58.0,0 days 00:01:17.142000,0 days 00:00:20.435000,0 days 00:00:36.079000,0 days 00:00:20.628000,MEDIUM,57.0,77.142,20.435,36.079,20.628,RUS,2024,Monaco
59.0,0 days 00:01:16.842000,0 days 00:00:20.416000,0 days 00:00:35.875000,0 days 00:00:20.551000,MEDIUM,58.0,76.842,20.416,35.875,20.551,RUS,2024,Monaco
60.0,0 days 00:01:16.604000,0 days 00:00:20.034000,0 days 00:00:36.124000,0 days 00:00:20.446000,MEDIUM,59.0,76.604,20.034,36.124,20.446,RUS,2024,Monaco
61.0,0 days 00:01:16.697000,0 days 00:00:20.384000,0 days 00:00:35.786000,0 days 00:00:20.527000,MEDIUM,60.0,76.697,20.384,35.786,20.527,RUS,2024,Monaco
62.0,0 days 00:01:16.787000,0 days 00:00:20.251000,0 days 00:00:36.072000,0 days 00:00:20.464000,MEDIUM,61.0,76.787,20.251,36.072,20.464,RUS,2024,Monaco
63.0,0 days 00:01:16.581000,0 days 00:00:20.073000,0 days 00:00:35.838000,0 days 00:00:20.670000,MEDIUM,62.0,76.581,20.073,35.838,20.67,RUS,2024,Monaco
64.0,0 days 00:01:16.133000,0 days 00:00:20.219000,0 days 00:00:35.530000,0 days 00:00:20.384000,MEDIUM,63.0,76.133,20.219,35.53,20.384,RUS,2024,Monaco
65.0,0 days 00:01:15.651000,0 days 00:00:19.764000,0 days 00:00:35.606000,0 days 00:00:20.281000,MEDIUM,64.0,75.651,19.764,35.606,20.281,RUS,2024,Monaco
66.0,0 days 00:01:15.848000,0 days 00:00:19.709000,0 days 00:00:35.781000,0 days 00:00:20.358000,MEDIUM,65.0,75.848,19.709,35.781,20.358,RUS,2024,Monaco
67.0,0 days 00:01:16.157000,0 days 00:00:20.043000,0 days 00:00:35.724000,0 days 00:00:20.390000,MEDIUM,66.0,76.157,20.043,35.724,20.39,RUS,2024,Monaco
68.0,0 days 00:01:15.931000,0 days 00:00:19.945000,0 days 00:00:35.671000,0 days 00:00:20.315000,MEDIUM,67.0,75.931,19.945,35.671,20.315,RUS,2024,Monaco
69.0,0 days 00:01:15.869000,0 days 00:00:19.910000,0 days 00:00:35.697000,0 days 00:00:20.262000,MEDIUM,68.0,75.869,19.91,35.697,20.262,RUS,2024,Monaco
70.0,0 days 00:01:15.251000,0 days 00:00:19.673000,0 days 00:00:35.416000,0 days 00:00:20.162000,MEDIUM,69.0,75.251,19.673,35.416,20.162,RUS,2024,Monaco
71.0,0 days 00:01:15.827000,0 days 00:00:19.690000,0 days 00:00:35.736000,0 days 00:00:20.401000,MEDIUM,70.0,75.827,19.69,35.736,20.401,RUS,2024,Monaco
72.0,0 days 00:01:15.839000,0 days 00:00:19.735000,0 days 00:00:35.841000,0 days 00:00:20.263000,MEDIUM,71.0,75.839,19.735,35.841,20.263,RUS,2024,Monaco
73.0,0 days 00:01:15.228000,0 days 00:00:19.584000,0 days 00:00:35.408000,0 days 00:00:20.236000,MEDIUM,72.0,75.228,19.584,35.408,20.236,RUS,2024,Monaco
74.0,0 days 00:01:15.376000,0 days 00:00:19.700000,0 days 00:00:35.512000,0 days 00:00:20.164000,MEDIUM,73.0,75.376,19.7,35.512,20.164,RUS,2024,Monaco
75.0,0 days 00:01:15.525000,0 days 00:00:19.694000,0 days 00:00:35.518000,0 days 00:00:20.313000,MEDIUM,74.0,75.525,19.694,35.518,20.313,RUS,2024,Monaco
76.0,0 days 00:01:15.753000,0 days 00:00:19.783000,0 days 00:00:35.639000,0 days 00:00:20.331000,MEDIUM,75.0,75.753,19.783,35.639,20.331,RUS,2024,Monaco
77.0,0 days 00:01:15.532000,0 days 00:00:19.620000,0 days 00:00:35.607000,0 days 00:00:20.305000,MEDIUM,76.0,75.532,19.62,35.607,20.305,RUS,2024,Monaco
78.0,0 days 00:01:16.303000,0 days 00:00:19.846000,0 days 00:00:35.851000,0 days 00:00:20.606000,MEDIUM,77.0,76.303,19.846,35.851,20.606,RUS,2024,Monaco
6.0,0 days 00:01:22.711000,0 days 00:00:21.899000,0 days 00:00:38.932000,0 days 00:00:21.880000,MEDIUM,6.0,82.711,21.899,38.932,21.88,ALO,2024,Monaco
7.0,0 days 00:01:22.866000,0 days 00:00:22.196000,0 days 00:00:38.682000,0 days 00:00:21.988000,MEDIUM,7.0,82.866,22.196,38.682,21.988,ALO,2024,Monaco
8.0,0 days 00:01:22.284000,0 days 00:00:21.774000,0 days 00:00:38.297000,0 days 00:00:22.213000,MEDIUM,8.0,82.284,21.774,38.297,22.213,ALO,2024,Monaco
9.0,0 days 00:01:21.650000,0 days 00:00:21.431000,0 days 00:00:38.194000,0 days 00:00:22.025000,MEDIUM,9.0,81.65,21.431,38.194,22.025,ALO,2024,Monaco
10.0,0 days 00:01:21.864000,0 days 00:00:21.673000,0 days 00:00:38.362000,0 days 00:00:21.829000,MEDIUM,10.0,81.864,21.673,38.362,21.829,ALO,2024,Monaco
11.0,0 days 00:01:21.418000,0 days 00:00:21.680000,0 days 00:00:38.074000,0 days 00:00:21.664000,MEDIUM,11.0,81.418,21.68,38.074,21.664,ALO,2024,Monaco
12.0,0 days 00:01:21.366000,0 days 00:00:21.601000,0 days 00:00:38.025000,0 days 00:00:21.740000,MEDIUM,12.0,81.366,21.601,38.025,21.74,ALO,2024,Monaco
13.0,0 days 00:01:21.428000,0 days 00:00:21.616000,0 days 00:00:37.967000,0 days 00:00:21.845000,MEDIUM,13.0,81.428,21.616,37.967,21.845,ALO,2024,Monaco
14.0,0 days 00:01:21.392000,0 days 00:00:21.713000,0 days 00:00:37.752000,0 days 00:00:21.927000,MEDIUM,14.0,81.392,21.713,37.752,21.927,ALO,2024,Monaco
15.0,0 days 00:01:21.061000,0 days 00:00:21.355000,0 days 00:00:37.933000,0 days 00:00:21.773000,MEDIUM,15.0,81.061,21.355,37.933,21.773,ALO,2024,Monaco
16.0,0 days 00:01:21.318000,0 days 00:00:21.107000,0 days 00:00:38.215000,0 days 00:00:21.996000,MEDIUM,16.0,81.318,21.107,38.215,21.996,ALO,2024,Monaco
17.0,0 days 00:01:20.799000,0 days 00:00:21.278000,0 days 00:00:37.763000,0 days 00:00:21.758000,MEDIUM,17.0,80.799,21.278,37.763,21.758,ALO,2024,Monaco
18.0,0 days 00:01:21.075000,0 days 00:00:21.516000,0 days 00:00:37.919000,0 days 00:00:21.640000,MEDIUM,18.0,81.075,21.516,37.919,21.64,ALO,2024,Monaco
19.0,0 days 00:01:20.605000,0 days 00:00:21.373000,0 days 00:00:37.682000,0 days 00:00:21.550000,MEDIUM,19.0,80.605,21.373,37.682,21.55,ALO,2024,Monaco
20.0,0 days 00:01:21.110000,0 days 00:00:21.232000,0 days 00:00:37.966000,0 days 00:00:21.912000,MEDIUM,20.0,81.11,21.232,37.966,21.912,ALO,2024,Monaco
21.0,0 days 00:01:20.317000,0 days 00:00:20.942000,0 days 00:00:37.709000,0 days 00:00:21.666000,MEDIUM,21.0,80.317,20.942,37.709,21.666,ALO,2024,Monaco
22.0,0 days 00:01:21.037000,0 days 00:00:21.098000,0 days 00:00:38.045000,0 days 00:00:21.894000,MEDIUM,22.0,81.037,21.098,38.045,21.894,ALO,2024,Monaco
23.0,0 days 00:01:20.246000,0 days 00:00:21.273000,0 days 00:00:37.462000,0 days 00:00:21.511000,MEDIUM,23.0,80.246,21.273,37.462,21.511,ALO,2024,Monaco
24.0,0 days 00:01:21.413000,0 days 00:00:20.990000,0 days 00:00:38.131000,0 days 00:00:22.292000,MEDIUM,24.0,81.413,20.99,38.131,22.292,ALO,2024,Monaco
25.0,0 days 00:01:21.091000,0 days 00:00:21.312000,0 days 00:00:38.033000,0 days 00:00:21.746000,MEDIUM,25.0,81.091,21.312,38.033,21.746,ALO,2024,Monaco
26.0,0 days 00:01:20.858000,0 days 00:00:21.459000,0 days 00:00:37.846000,0 days 00:00:21.553000,MEDIUM,26.0,80.858,21.459,37.846,21.553,ALO,2024,Monaco
27.0,0 days 00:01:21.303000,0 days 00:00:21.592000,0 days 00:00:37.890000,0 days 00:00:21.821000,MEDIUM,27.0,81.303,21.592,37.89,21.821,ALO,2024,Monaco
28.0,0 days 00:01:21.544000,0 days 00:00:21.722000,0 days 00:00:37.884000,0 days 00:00:21.938000,MEDIUM,28.0,81.544,21.722,37.884,21.938,ALO,2024,Monaco
29.0,0 days 00:01:21.205000,0 days 00:00:21.626000,0 days 00:00:38.024000,0 days 00:00:21.555000,MEDIUM,29.0,81.205,21.626,38.024,21.555,ALO,2024,Monaco
30.0,0 days 00:01:21.034000,0 days 00:00:21.707000,0 days 00:00:37.404000,0 days 00:00:21.923000,MEDIUM,30.0,81.034,21.707,37.404,21.923,ALO,2024,Monaco
31.0,0 days 00:01:20.642000,0 days 00:00:21.442000,0 days 00:00:37.792000,0 days 00:00:21.408000,MEDIUM,31.0,80.642,21.442,37.792,21.408,ALO,2024,Monaco
32.0,0 days 00:01:21.010000,0 days 00:00:21.681000,0 days 00:00:37.433000,0 days 00:00:21.896000,MEDIUM,32.0,81.01,21.681,37.433,21.896,ALO,2024,Monaco
33.0,0 days 00:01:20.350000,0 days 00:00:21.174000,0 days 00:00:37.679000,0 days 00:00:21.497000,MEDIUM,33.0,80.35,21.174,37.679,21.497,ALO,2024,Monaco
34.0,0 days 00:01:20.877000,0 days 00:00:21.407000,0 days 00:00:37.844000,0 days 00:00:21.626000,MEDIUM,34.0,80.877,21.407,37.844,21.626,ALO,2024,Monaco
35.0,0 days 00:01:20.432000,0 days 00:00:21.123000,0 days 00:00:37.814000,0 days 00:00:21.495000,MEDIUM,35.0,80.432,21.123,37.814,21.495,ALO,2024,Monaco
36.0,0 days 00:01:21.128000,0 days 00:00:21.543000,0 days 00:00:38.239000,0 days 00:00:21.346000,MEDIUM,36.0,81.128,21.543,38.239,21.346,ALO,2024,Monaco
37.0,0 days 00:01:21.512000,0 days 00:00:21.648000,0 days 00:00:38.268000,0 days 00:00:21.596000,MEDIUM,37.0,81.512,21.648,38.268,21.596,ALO,2024,Monaco
38.0,0 days 00:01:21.082000,0 days 00:00:21.437000,0 days 00:00:38.207000,0 days 00:00:21.438000,MEDIUM,38.0,81.082,21.437,38.207,21.438,ALO,2024,Monaco
39.0,0 days 00:01:21.265000,0 days 00:00:21.464000,0 days 00:00:38.197000,0 days 00:00:21.604000,MEDIUM,39.0,81.265,21.464,38.197,21.604,ALO,2024,Monaco
40.0,0 days 00:01:20.755000,0 days 00:00:21.321000,0 days 00:00:38.087000,0 days 00:00:21.347000,MEDIUM,40.0,80.755,21.321,38.087,21.347,ALO,2024,Monaco
42.0,0 days 00:01:23.332000,0 days 00:00:23.949000,0 days 00:00:38.112000,0 days 00:00:21.271000,MEDIUM,42.0,83.332,23.949,38.112,21.271,ALO,2024,Monaco
43.0,0 days 00:01:20.286000,0 days 00:00:20.975000,0 days 00:00:37.871000,0 days 00:00:21.440000,MEDIUM,43.0,80.286,20.975,37.871,21.44,ALO,2024,Monaco
